Type,Address,RetiredAt
IPv4,80.238.128.0/22,
IPv4,80.238.132.0/22,
IPv4,80.238.136.0/22,
IPv4,80.238.140.0/22,
IPv4,80.238.144.0/22,
IPv4,80.238.148.0/22,
IPv4,80.238.152.0/22,
IPv4,80.238.156.0/22,
IPv4,80.238.164.0/22,
IPv4,80.238.164.0/24,
IPv4,80.238.165.0/24,
IPv4,80.238.168.0/22,
IPv4,80.238.168.0/24,
IPv4,80.238.169.0/24,
IPv4,80.238.170.0/24,
IPv4,80.238.171.0/24,
IPv4,80.238.172.0/22,
IPv4,80.238.176.0/22,
IPv4,80.238.180.0/24,
IPv4,80.238.181.0/24,
IPv4,80.238.183.0/24,
IPv4,80.238.184.0/24,
IPv4,80.238.185.0/24,
IPv4,80.238.186.0/24,
IPv4,80.238.187.0/24,
IPv4,80.238.190.0/24,
IPv4,80.238.192.0/20,
IPv4,80.238.208.0/20,
IPv4,80.238.224.0/20,
IPv4,80.238.240.0/20,
IPv4,83.101.0.0/21,
IPv4,83.101.104.0/21,
IPv4,83.101.116.0/23,
IPv4,83.101.16.0/21,
IPv4,83.101.24.0/21,
IPv4,83.101.32.0/21,
IPv4,83.101.48.0/21,
IPv4,83.101.56.0/23,
IPv4,83.101.58.0/23,
IPv4,83.101.64.0/21,
IPv4,83.101.72.0/21,
IPv4,83.101.8.0/23,
IPv4,83.101.80.0/21,
IPv4,83.101.88.0/24,
IPv4,83.101.89.0/24,
IPv4,83.101.96.0/21,
IPv4,87.119.10.0/24,
IPv4,87.119.11.0/24,
IPv4,87.119.12.0/24,
IPv4,87.119.13.0/24,
IPv4,87.119.17.0/24,
IPv4,87.119.18.0/24,
IPv4,87.119.19.0/24,
IPv4,87.119.3.0/24,
IPv4,87.119.32.0/24,
IPv4,87.119.33.0/24,
IPv4,87.119.34.0/24,
IPv4,87.119.4.0/24,
IPv4,87.119.7.0/24,
IPv4,87.119.8.0/24,
IPv4,87.119.9.0/24,
IPv4,89.150.192.0/20,
IPv4,89.150.208.0/20,
IPv4,89.150.240.0/20,
IPv4,94.244.128.0/20,
IPv4,94.244.144.0/20,
IPv4,94.244.160.0/20,
IPv4,94.244.176.0/20,
IPv4,94.45.160.0/19,
IPv4,94.45.160.0/24,
IPv4,94.45.161.0/24,
IPv4,94.45.163.0/24,
IPv4,94.74.112.0/21,
IPv4,94.74.120.0/21,
IPv4,94.74.64.0/20,
IPv4,94.74.80.0/20,
IPv4,94.74.96.0/20,
IPv6,2404:a140:43::/48,
IPv6,2405:f080:1000::/39,
IPv6,2405:f080:1200::/39,
IPv6,2405:f080:1400::/48,
IPv6,2405:f080:1401::/48,
IPv6,2405:f080:1402::/48,
IPv6,2405:f080:1403::/48,
IPv6,2405:f080:1500::/40,
IPv6,2405:f080:1600::/48,
IPv6,2405:f080:1602::/48,
IPv6,2405:f080:1603::/48,
IPv6,2405:f080:1800::/39,
IPv6,2405:f080:1800::/44,
IPv6,2405:f080:1810::/48,
IPv6,2405:f080:1811::/48,
IPv6,2405:f080:1812::/48,
IPv6,2405:f080:1813::/48,
IPv6,2405:f080:1814::/48,
IPv6,2405:f080:1815::/48,
IPv6,2405:f080:1900::/40,
IPv6,2405:f080:1::/48,
IPv6,2405:f080:1e02::/47,
IPv6,2405:f080:1e04::/47,
IPv6,2405:f080:1e06::/47,
IPv6,2405:f080:1e20::/47,
IPv6,2405:f080:2000::/39,
IPv6,2405:f080:200::/48,
IPv6,2405:f080:201::/48,
IPv6,2405:f080:202::/48,
IPv6,2405:f080:2040::/48,
IPv6,2405:f080:2200::/39,
IPv6,2405:f080:2280::/48,
IPv6,2405:f080:2281::/48,
IPv6,2405:f080:2282::/48,
IPv6,2405:f080:2283::/48,
IPv6,2405:f080:2284::/48,
IPv6,2405:f080:2285::/48,
IPv6,2405:f080:2286::/48,
IPv6,2405:f080:2287::/48,
IPv6,2405:f080:2288::/48,
IPv6,2405:f080:2289::/48,
IPv6,2405:f080:228a::/48,
IPv6,2405:f080:228b::/48,
IPv6,2405:f080:228c::/48,
IPv6,2405:f080:228d::/48,
IPv6,2405:f080:228e::/48,
IPv6,2405:f080:228f::/48,
IPv6,2405:f080:2400::/39,
IPv6,2405:f080:2600::/39,
IPv6,2405:f080:2800::/48,
IPv6,2405:f080:2a00::/48,
IPv6,2405:f080:2e00::/47,
IPv6,2405:f080:3000::/38,
IPv6,2405:f080:3000::/40,
IPv6,2405:f080:3100::/40,
IPv6,2405:f080:3200::/48,
IPv6,2405:f080:3201::/48,
IPv6,2405:f080:3202::/48,
IPv6,2405:f080:3203::/48,
IPv6,2405:f080:3204::/48,
IPv6,2405:f080:3205::/48,
IPv6,2405:f080:3400::/38,
IPv6,2405:f080:3400::/40,
IPv6,2405:f080:3500::/40,
IPv6,2405:f080:3600::/48,
IPv6,2405:f080:3601::/48,
IPv6,2405:f080:3602::/48,
IPv6,2405:f080:3603::/48,
IPv6,2405:f080:3604::/48,
IPv6,2405:f080:3605::/48,
IPv6,2405:f080:4000::/40,
IPv6,2405:f080:400::/39,
IPv6,2405:f080:4100::/48,
IPv6,2405:f080:4102::/48,
IPv6,2405:f080:4103::/48,
IPv6,2405:f080:4104::/48,
IPv6,2405:f080:4200::/40,
IPv6,2405:f080:4300::/40,
IPv6,2405:f080:600::/48,
IPv6,2405:f080:800::/40,
IPv6,2405:f080:810::/44,
IPv6,2405:f080::/39,
IPv6,2405:f080:a00::/39,
IPv6,2405:f080:a11::/48,
IPv6,2405:f080:e02::/48,
IPv6,2405:f080:e03::/48,
IPv6,2405:f080:e04::/47,
IPv6,2405:f080:e05::/48,
IPv6,2405:f080:e06::/48,
IPv6,2405:f080:e07::/48,
IPv6,2405:f080:e0e::/47,
IPv6,2405:f080:e10::/47,
IPv6,2405:f080:ec00::/39,
IPv6,2405:f080:edff::/48,
IPv6,2407:c080:1000::/37,
IPv6,2407:c080:1702::/48,
IPv6,2407:c080:1730::/44,
IPv6,2407:c080:1741::/48,
IPv6,2407:c080:303::/48,
IPv6,2407:c080:304::/48,
IPv6,2407:c080:4000::/37,
IPv6,2407:c080:5000::/37,
IPv6,2407:c080:6000::/36,
IPv6,2407:c080:8000::/36,
IPv6,2407:c080:800::/37,
IPv6,2407:c080:903::/48,
IPv6,2407:c080::/37,
IPv6,2409:2000:3::/48,
IPv6,2409:2000::/32,
IPv6,2409:2001::/32,
IPv6,2409:2002::/32,
IPv6,2409:2003::/47,
IPv6,2409:27fc::/48,
IPv6,2409:27fe:7fff::/48,
IPv6,2409:27fe::/33,
IPv6,2801:80:e0::/48,
IPv4,118.207.0.0/24,2026-06-16T03:59:46.504059+00:00
IPv4,60.202.255.0/24,2026-06-16T03:59:46.504059+00:00
IPv4,118.246.255.0/24,2026-06-16T03:59:46.504059+00:00
IPv4,60.202.0.0/24,2026-06-16T03:59:46.504059+00:00
IPv4,14.131.255.0/24,2026-06-16T03:59:46.504059+00:00
IPv4,60.203.255.0/24,2026-06-16T03:59:46.504059+00:00
IPv4,118.246.0.0/24,2026-06-16T03:59:46.504059+00:00
IPv4,60.203.0.0/24,2026-06-16T03:59:46.504059+00:00
IPv4,118.198.255.0/24,2026-06-16T03:59:46.504059+00:00
IPv4,60.201.0.0/24,2026-06-16T03:59:46.504059+00:00
IPv4,60.201.255.0/24,2026-06-16T03:59:46.504059+00:00
IPv4,118.207.255.0/24,2026-06-16T03:59:46.504059+00:00
IPv4,118.198.0.0/24,2026-06-16T03:59:46.504059+00:00
IPv4,14.130.0.0/24,2026-06-16T03:59:46.504059+00:00
IPv4,14.131.0.0/24,2026-06-16T03:59:46.504059+00:00
IPv4,121.71.0.0/24,2026-06-16T03:59:46.504059+00:00
IPv4,121.71.255.0/24,2026-06-16T03:59:46.504059+00:00
IPv4,14.130.255.0/24,2026-06-16T03:59:46.504059+00:00
IPv4,148.145.182.0/23,2026-06-16T03:59:46.504059+00:00
IPv4,103.239.72.0/24,2026-06-16T03:59:46.504059+00:00
IPv4,27.255.24.0/24,2026-06-16T03:59:46.504059+00:00
IPv4,103.40.100.0/24,2026-06-16T03:59:46.504059+00:00
IPv4,27.255.56.0/24,2026-06-16T03:59:46.504059+00:00
IPv4,178.210.163.0/24,2026-06-16T03:59:46.504059+00:00
IPv4,219.83.88.0/23,2026-06-16T03:59:46.504059+00:00
IPv4,219.83.90.0/23,2026-06-16T03:59:46.504059+00:00
IPv6,2405:f080:4101::/48,2026-06-16T03:59:46.504059+00:00
